0,0,0,0,0,0.478330564,0.114232888,0.044053123,0.363383425,0
0,0,0,0,0,0.003508542,0.240721689,0.060002022,0.695767746,0
0,0,0,0,0,0.027834173,0.193897741,0.175622549,0.602645537,0
0,0,0,0,0,0.049353431,0.122902756,0.117044453,0.71069936,0
0,0,0,0,0,0,0,0,0,1.6
0.478330564,0.003508542,0.027834173,0.049353431,0,0,0,0,0,0
0.114232888,0.240721689,0.193897741,0.122902756,0,0,0,0,0,0
0.044053123,0.060002022,0.175622549,0.117044453,0,0,0,0,0,0
0.363383425,0.695767746,0.602645537,0.71069936,0,0,0,0,0,0
0,0,0,0,1.6,0,0,0,0,0
