0,0,0,0,0,0.432594279,0.154506537,0.044324101,0.368575083,0
0,0,0,0,0,0.003455903,0.258815694,0.061577902,0.676150501,0
0,0,0,0,0,0.019859277,0.172165504,0.168319387,0.639655832,0
0,0,0,0,0,0.04664963,0.098985983,0.114139022,0.740225365,0
0,0,0,0,0,0,0,0,0,1.6
0.432594279,0.003455903,0.019859277,0.04664963,0,0,0,0,0,0
0.154506537,0.258815694,0.172165504,0.098985983,0,0,0,0,0,0
0.044324101,0.061577902,0.168319387,0.114139022,0,0,0,0,0,0
0.368575083,0.676150501,0.639655832,0.740225365,0,0,0,0,0,0
0,0,0,0,1.6,0,0,0,0,0
