0,0,0,0,0,0.285119543,0.221869699,0.047853661,0.445157096,0
0,0,0,0,0,0.003569106,0.287114735,0.062340382,0.646975778,0
0,0,0,0,0,0.00825201,0.223326283,0.199915472,0.568506236,0
0,0,0,0,0,0.043630156,0.122592546,0.080204435,0.753572863,0
0,0,0,0,0,0,0,0,0,1.6
0.285119543,0.003569106,0.00825201,0.043630156,0,0,0,0,0,0
0.221869699,0.287114735,0.223326283,0.122592546,0,0,0,0,0,0
0.047853661,0.062340382,0.199915472,0.080204435,0,0,0,0,0,0
0.445157096,0.646975778,0.568506236,0.753572863,0,0,0,0,0,0
0,0,0,0,1.6,0,0,0,0,0
