0,0,0,0,0,0.285085065,0.221590596,0.052202608,0.441121731,0
0,0,0,0,0,0.003337758,0.286814304,0.062020197,0.647827741,0
0,0,0,0,0,0.008721389,0.219800595,0.195745649,0.575732366,0
0,0,0,0,0,0.044321574,0.120163978,0.084340601,0.751173847,0
0,0,0,0,0,0,0,0,0,1.6
0.285085065,0.003337758,0.008721389,0.044321574,0,0,0,0,0,0
0.221590596,0.286814304,0.219800595,0.120163978,0,0,0,0,0,0
0.052202608,0.062020197,0.195745649,0.084340601,0,0,0,0,0,0
0.441121731,0.647827741,0.575732366,0.751173847,0,0,0,0,0,0
0,0,0,0,1.6,0,0,0,0,0
