0,0,0,0,0,0.287614691,0.214587856,0.04977922,0.448018233,0
0,0,0,0,0,0.003660709,0.284071034,0.06459118,0.647677077,0
0,0,0,0,0,0.008129108,0.230750963,0.195433492,0.565686438,0
0,0,0,0,0,0.044258399,0.127466884,0.082198019,0.746076698,0
0,0,0,0,0,0,0,0,0,1.6
0.287614691,0.003660709,0.008129108,0.044258399,0,0,0,0,0,0
0.214587856,0.284071034,0.230750963,0.127466884,0,0,0,0,0,0
0.04977922,0.06459118,0.195433492,0.082198019,0,0,0,0,0,0
0.448018233,0.647677077,0.565686438,0.746076698,0,0,0,0,0,0
0,0,0,0,1.6,0,0,0,0,0
