0,0,0,0,0,0.36774,0.17279,0.03734,0.42212,0
0,0,0,0,0,0.12923,0.24563,0.05043,0.5747,0
0,0,0,0,0,0.01352,0.22441,0.14592,0.61615,0
0,0,0,0,0,0.0775,0.2496,0.03312,0.63978,0
0,0,0,0,0,0,0,0,0,1.6
0.36774,0.12923,0.01352,0.0775,0,0,0,0,0,0
0.17279,0.24563,0.22441,0.2496,0,0,0,0,0,0
0.03734,0.05043,0.14592,0.03312,0,0,0,0,0,0
0.42212,0.5747,0.61615,0.63978,0,0,0,0,0,0
0,0,0,0,1.6,0,0,0,0,0
