0,0,0,0,0,0.31006,0.19424,0.04431,0.45138,0
0,0,0,0,0,0.1046,0.26038,0.05226,0.58275,0
0,0,0,0,0,0.01161,0.25184,0.14847,0.58807,0
0,0,0,0,0,0.06578,0.25189,0.0336,0.64872,0
0,0,0,0,0,0,0,0,0,1.6
0.31006,0.1046,0.01161,0.06578,0,0,0,0,0,0
0.19424,0.26038,0.25184,0.25189,0,0,0,0,0,0
0.04431,0.05226,0.14847,0.0336,0,0,0,0,0,0
0.45138,0.58275,0.58807,0.64872,0,0,0,0,0,0
0,0,0,0,1.6,0,0,0,0,0
