0,0,0,0,0,0.27100,0.21061,0.04866,0.46972,0
0,0,0,0,0,0.08178,0.27541,0.05427,0.58853,0
0,0,0,0,0,0.00888,0.27249,0.15439,0.56423,0
0,0,0,0,0,0.05528,0.25469,0.03351,0.65650,0
0,0,0,0,0,0,0,0,0,0.4
0.27100,0.08178,0.00888,0.05528,0,0,0,0,0,0
0.21061,0.27541,0.27249,0.25469,0,0,0,0,0,0
0.04866,0.05427,0.15439,0.03351,0,0,0,0,0,0
0.46972,0.58853,0.56423,0.65650,0,0,0,0,0,0
0,0,0,0,0.4,0,0,0,0,0
