0,0,0,0,0,0.46364,0.1304,0.0244,0.38156,0
0,0,0,0,0,0.18949,0.21449,0.04688,0.54913,0
0,0,0,0,0,0.02966,0.21746,0.12816,0.62471,0
0,0,0,0,0,0.0949,0.22075,0.03397,0.65037,0
0,0,0,0,0,0,0,0,0,1.6
0.46364,0.18949,0.02966,0.0949,0,0,0,0,0,0
0.1304,0.21449,0.21746,0.22075,0,0,0,0,0,0
0.0244,0.04688,0.12816,0.03397,0,0,0,0,0,0
0.38156,0.54913,0.62471,0.65037,0,0,0,0,0,0
0,0,0,0,1.6,0,0,0,0,0
